LSOA21CD,LSOA21NM,LSOA21NMW,RUC21CD,RUC21NM,Urban_rura,Shape_Leng,Shape__Are,Shape__Len,MSOA21CD,MSOA21NM,VOA_hereditaments_2023,VOA_total_RV_2023,VOA_median_RV_2023,VOA_total_RV_million_2023,VOA_median_RV_thousand_2023,VOA_hereditaments_2026,VOA_total_RV_2026,VOA_median_RV_2026,VOA_total_RV_million_2026,VOA_median_RV_thousand_2026,VOA_total_RV_pct_change,Mid-2024 population,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Pct_Working_Age,Working_Age_Pop,Total_Pop_Mid2024,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,LSOA GVA Estimates (millions),LSOA11CD,part_time_employees,full_time_employees,full_to_part_ratio,total_employees,employment_rate_per_pop,LU_large_2025_msoa,LU_medium_2025_msoa,LU_micro_2025_msoa,LU_small_2025_msoa,LU_total_2025_msoa,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,LU_diversity_1-HHI_2025,pct_enterprise_0_to_49_thousand_2025_msoa,pct_enterprise_100_to_249_thousand_2025_msoa,pct_enterprise_1000_to_1999_thousand_2025_msoa,pct_enterprise_10000_to_49999_thousand_2025_msoa,pct_enterprise_2000_to_4999_thousand_2025_msoa,pct_enterprise_250_to_499_thousand_2025_msoa,pct_enterprise_50_to_99_thousand_2025_msoa,pct_enterprise_500_to_999_thousand_2025_msoa,pct_enterprise_5000_to_9999_thousand_2025_msoa,pct_enterprise_50000plus_thousand_2025_msoa,turnover_diversity_1-HHI_2025_msoa,total_enterprises_2025_msoa,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,enterprises_per_1k_residents_2025,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,bus_stop_count,area_km2,bus_stop_density,dist_to_primary_m
E01015471,Swindon 028A,,UN1,Urban: Nearer to a major town or city,Urban,4013.589687,501399.6473083496,4013.5896871309287,E02006849,Swindon 028,4,1.3782E+11,32942543283,137820.4614,32942543.28,4,1.50367E+11,37475685783,150366.7911,37475685.78,9.103386853652644,2276,3.866432337434095,6.985940246045693,11.203866432337431,15.86115992970123,26.889279437609844,7.205623901581721,1.8892794376098416,10,9,10,9,9,0.6673989455184535,1519,2276,0,113.5262865,0,15.064,E01015471,50,30,0.6,80,0.035149385,0,10,245,35,290,0.8448275862068966,0.1206896551724138,0.034482758620689655,0,0.8961111111111111,0.14583333333333334,0.3333333333333333,0.020833333333333332,0,0.020833333333333332,0.125,0.2708333333333333,0.083333333,0,0,0.7708333333333334,240,0.16666666666666666,0.3958333333333333,0.020833333333333332,0.020833333333333332,0.4583333333333333,0.083333333,105.4481546572935,0,1,5,1.2987906316338627,3.849735190736679,617.7141308336493
E01015473,Swindon 008A,,RSN1,Smaller rural: Nearer to a major town or city,Rural,25688.03174,15243965.72254181,25688.03173816811,E02003219,Swindon 008,336,1.16204E+13,32972789283,11620414.39,32972789.28,313,1.19669E+13,38324220283,11966921.14,38324220.28,2.9818794139868965,2177,5.006890215893431,6.522737712448324,11.667432246210382,14.377583830960036,24.02388608176389,10.702802021129996,2.067064768029398,7,7,7,6,8,0.6127698667891593,1334,2177,0.01843318,47.26703755,56.2,495.26,E01015473,8000,2250,0.28125,10250,4.708314193844741,10,25,730,125,890,0.8202247191011236,0.1404494382022472,0.028089887640449437,0.011235955056179775,0.9216639313218028,0.13815789473684212,0.3026315789473684,0.059210526,0.019736842105263157,0.039473684210526314,0.13815789473684212,0.20394736842105263,0.078947368,0.019736842105263157,0,0.8165685595567866,765,0.1437908496732026,0.35294117647058826,0.052287582,0.045751634,0.40522875816993464,0.065359477,351.4010105649977,0.006535948,0.9934640522875817,37,39.476058152662794,0.9372769656208499,574.6975359805348
E01015475,Swindon 015A,,UN1,Urban: Nearer to a major town or city,Urban,2099.250451,214522.52017974854,2099.2504514109955,E02003226,Swindon 015,73,2.44033E+12,32966188283,2440330.744,32966188.28,73,2.761E+12,37496080283,2761000.083,37496080.28,13.140404833780549,2494,3.5685645549318363,17.802726543704892,10.66559743384122,6.976744186046512,15.99839615076183,16.11868484,7.698476343223737,4,5,7,2,1,0.7129109863672815,1778,2494,0,105.9700355,0,99.694,E01015475,1500,250,0.16666666666666666,1750,0.7016840417000801,5,10,350,60,425,0.8235294117647058,0.1411764705882353,0.023529411764705882,0.011764705882352941,0.9058956916099773,0.16129032258064516,0.24193548387096775,0.064516129,0,0.016129032258064516,0.16129032258064516,0.1935483870967742,0.12903225806451613,0.016129032258064516,0.016129032258064516,0.8303850156087409,310,0.048387097,0.5806451612903226,0.016129032258064516,0.016129032258064516,0.2903225806451613,0.064516129,124.29831595829992,0,1,10,0.554697635,18.02783961,350.5101129560774
E01015477,Swindon 015C,,UN1,Urban: Nearer to a major town or city,Urban,3276.800336,240520.9026412964,3276.800335717802,E02003226,Swindon 015,23,7.56827E+11,32937899283,756827.0155,32937899.28,23,8.76197E+11,38396531283,876196.7225,38396531.28,15.772389800292546,1809,5.306799336650083,10.226644555002764,11.995577667219456,9.342177998894416,19.955776672194585,16.362631288004422,3.5378662244333885,4,4,4,3,2,0.7119955776672194,1288,1809,0,109.5189655,0,19.806,E01015477,125,125,1,250,0.13819789939192925,5,10,350,60,425,0.8235294117647058,0.1411764705882353,0.023529411764705882,0.011764705882352941,0.9058956916099773,0.16129032258064516,0.24193548387096775,0.064516129,0,0.016129032258064516,0.16129032258064516,0.1935483870967742,0.12903225806451613,0.016129032258064516,0.016129032258064516,0.8303850156087409,310,0.048387097,0.5806451612903226,0.016129032258064516,0.016129032258064516,0.2903225806451613,0.064516129,171.36539524599226,0,1,5,0.6217879484510145,8.041326649150886,473.1268036429945
E01015478,Swindon 021A,,UN1,Urban: Nearer to a major town or city,Urban,4188.002606,619437.9508056641,4188.002605634165,E02003232,Swindon 021,74,2.55555E+12,32952411283,2555548.137,32952411.28,70,2.68027E+12,38003390283,2680265.652,38003390.28,4.880264749,1627,5.347264904732637,9.465273509526735,11.92378610940381,13.275968039336204,24.76951444376153,13.398893669330056,2.335586969883221,7,6,7,4,4,0.6957590657652121,1132,1627,0.00621118,124.7445313,0.6,194.209,E01015478,300,150,0.5,450,0.2765826674861709,0,10,300,25,335,0.8955223880597015,0.074626866,0.029850746268656716,0,0.9048442906574394,0.15517241379310345,0.3620689655172414,0.034482758620689655,0,0.017241379310344827,0.1206896551724138,0.2413793103448276,0.068965517,0,0,0.7657550535077289,295,0.13559322033898305,0.423728814,0.033898305,0.033898305,0.4067796610169492,0.06779661,181.31530424093424,0,1,6,1.6010075192729165,3.747640112724047,58.398218582551316
E01015479,Swindon 017A,,UN1,Urban: Nearer to a major town or city,Urban,3667.423666,897121.0455,3667.4236655542145,E02003228,Swindon 017,109,3.89505E+12,33425367283,3895045.232,33425367.28,77,2.95008E+12,38463189283,2950084.012,38463189.28,-24.26059684,2476,3.836833602584814,10.460420032310177,11.308562197092083,11.268174474959611,21.60743134087237,12.762520193861066,2.9079159935379644,6,5,6,4,3,0.6910339256865913,1711,2476,0,109.8499327,0.7,127.924,E01015479,1250,1000,0.8,2250,0.9087237479806138,0,15,200,35,250,0.8,0.14,0.06,0,0.9119999999999999,0.18604651162790697,0.2558139534883721,0.069767442,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.093023256,0.023255813953488372,0,0.8350459707950243,205,0.097560976,0.5121951219512195,0.048780488,0.048780488,0.36585365853658536,0.024390243902439025,82.79483037156704,0.023809523809523808,0.9761904761904762,9,2.3200272158104496,3.8792648373549583,43.54926756099662
E01015480,Swindon 015D,,UN1,Urban: Nearer to a major town or city,Urban,1448.819215,115651.39429473877,1448.819214998464,E02003226,Swindon 015,61,2.04592E+12,32938012283,2045923.062,32938012.28,59,2.26526E+12,38396903283,2265259.342,38396903.28,10.720651400972688,2997,3.903903903903904,17.684351017684353,10.71071071071071,6.506506506506507,14.714714714714711,19.853186519853185,10.844177510844178,4,4,9,2,1,0.7537537537537538,2259,2997,0,104.7119645,0,13.183,E01015480,125,100,0.8,225,0.075075075,5,10,350,60,425,0.8235294117647058,0.1411764705882353,0.023529411764705882,0.011764705882352941,0.9058956916099773,0.16129032258064516,0.24193548387096775,0.064516129,0,0.016129032258064516,0.16129032258064516,0.1935483870967742,0.12903225806451613,0.016129032258064516,0.016129032258064516,0.8303850156087409,310,0.048387097,0.5806451612903226,0.016129032258064516,0.016129032258064516,0.2903225806451613,0.064516129,103.43677010343677,0,1,3,0.29907703373855016,10.030860486006315,317.00429028835686
E01015481,Swindon 013A,,UN1,Urban: Nearer to a major town or city,Urban,2375.225372,322482.4412994385,2375.2253717333147,E02003224,Swindon 013,17,5.55046E+11,32931327283,555045.9138,32931327.28,17,6.41397E+11,37677060283,641396.7218,37677060.28,15.557417116560112,1746,5.097365406643757,10.595647193585338,16.151202749140893,15.40664375715922,20.4467354,13.344788087056129,1.431844215,8,7,8,5,5,0.6506300114547537,1136,1746,0,91.66833856,0,15.851,E01015481,200,100,0.5,300,0.1718213058419244,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,85.91065292096219,0,1,7,0.8340493932340661,8.392788313000466,636.0191069433178
E01015482,Swindon 013B,,UN1,Urban: Nearer to a major town or city,Urban,4175.586229,333384.0287628174,4175.586229393644,E02003224,Swindon 013,2,65965139566,32982569783,65965.13957,32982569.78,2,77773910566,38886955283,77773.91057,38886955.28,17.90153265450911,1271,6.451612903225806,12.667191188040912,13.217938630999212,15.420928402832416,18.17466561762392,15.263571990558615,1.9669551534225016,9,10,8,5,4,0.6199842643587726,788,1271,0,124.5655093,0,77.772,E01015482,400,20,0.05,420,0.3304484657749803,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,118.01730920535012,0,1,7,0.8620795244996561,8.119900544051017,457.72282177183774
E01015483,Swindon 013C,,UN1,Urban: Nearer to a major town or city,Urban,2801.81271,290955.42681121826,2801.81271,E02003224,Swindon 013,5,1.5995E+11,31651492283,159950.4384,31651492.28,5,1.87917E+11,37527026283,187916.7504,37527026.28,17.484360954009954,1367,8.632040965618142,12.070226773957572,12.070226773957572,13.89904901243599,17.702999268471103,18.361375274323336,3.584491587417703,9,9,9,6,4,0.5727871250914411,783,1367,0,117.3211382,0,7.25,E01015483,50,25,0.5,75,0.054864667,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,109.7293343087052,0,1,8,0.7524906227054794,10.631361718817265,382.94573612391787
E01015484,Swindon 013D,,UN1,Urban: Nearer to a major town or city,Urban,2162.75825,287541.31203460693,2162.7582496834857,E02003224,Swindon 013,10,3.41243E+11,32928248283,341242.9908,32928248.28,8,3.00851E+11,37698374783,300851.0333,37698374.78,-11.8367142,1462,6.976744186046512,10.39671682626539,12.038303693570452,13.885088919288648,17.16826265389877,18.80984952120383,3.967168262653898,9,9,8,5,4,0.5738714090287278,839,1462,0,111.1756238,0,77.772,E01015484,50,50,1,100,0.068399453,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,102.59917920656635,0,1,2,0.7435460907873708,2.6898130792162727,1005.4758685580173
E01015485,Swindon 013E,,UN1,Urban: Nearer to a major town or city,Urban,2548.167121,205532.84873199463,2548.1671206748597,E02003224,Swindon 013,,,,,,,,,,,,1319,5.913570887035633,12.736921910538287,15.466262319939348,16.148597422289612,21.455648218347235,13.343442,3.108415466,9,9,8,6,4,0.6770280515542078,893,1319,0,120.5706619,0,10.289,E01015485,45,15,0.3333333333333333,60,0.045489006823351025,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,113.72251705837756,0,1,2,0.5314177154434457,3.763517741088259,465.8682789449508
E01015486,Swindon 013F,,UN1,Urban: Nearer to a major town or city,Urban,2910.759281,373650.3581466675,2910.759280788504,E02003224,Swindon 013,4,1.39179E+11,34320400283,139179.0031,34320400.28,4,1.52268E+11,37847364783,152267.7721,37847364.78,9.404269829110907,1470,7.074829932,11.428571428571429,12.925170068027212,12.925170068027212,17.891156462585034,15.44217687,2.857142857142857,7,7,6,4,4,0.573469388,843,1470,0,105.5262646,0,12.036,E01015486,50,50,1,100,0.068027211,0,0,155,15,170,0.9117647058823529,0.088235294,0,0,0.8494809688581314,0.12903225806451613,0.3225806451612903,0.032258065,0,0,0.16129032258064516,0.3225806451612903,0.032258065,0,0,0.7471383975026015,150,0.1,0.5666666666666667,0.033333333,0.033333333,0.26666666666666666,0.1,102.04081632653062,0,1,9,0.9661495188220021,9.315328346872684,1046.2204484107483
E01015487,Swindon 023A,,UN1,Urban: Nearer to a major town or city,Urban,2652.632174,321555.1700744629,2652.632174008106,E02003234,Swindon 023,2,69490395566,34745197783,69490.39557,34745197.78,2,75688556566,37844278283,75688.55657,37844278.28,8.919449874354454,1498,5.941255006675568,12.683578104138851,15.554072096128172,12.950600801068092,19.492656875834445,16.22162883845127,2.9372496662216285,9,10,9,5,4,0.6161548731642189,923,1498,0,116.5920152,0,7.887,E01015487,50,20,0.4,70,0.046728972,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,120.16021361815754,0.027777777777777776,0.9722222222222222,4,0.8309824182083015,4.813579580449467,711.8849543723603
E01015488,Swindon 023B,,UN1,Urban: Nearer to a major town or city,Urban,2747.415156,443962.4866409302,2747.4151562780307,E02003234,Swindon 023,9,3.15678E+11,32932228283,315678.0135,32932228.28,8,3.06781E+11,37698496283,306780.7973,37698496.28,-2.818446614,1496,4.545454545454546,12.366310160427808,13.302139037433156,11.029411764705882,16.97860962566845,20.12032085561497,2.740641711229946,3,3,3,3,2,0.6029411764705882,902,1496,0.022222222,112.7090909,2.2,57.559,E01015488,1750,600,0.34285714285714286,2350,1.570855614973262,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,120.32085561497325,0.027777777777777776,0.9722222222222222,6,1.147271978379179,5.229797391614642,543.4796471551538
E01015489,Swindon 023C,,UN1,Urban: Nearer to a major town or city,Urban,4097.290036,710924.8878173828,4097.290035748849,E02003234,Swindon 023,9,3.17364E+11,31666966283,317364.082,31666966.28,8,3.05436E+11,37235858783,305436.3923,37235858.78,-3.758361584,1453,4.679972470750172,11.493461803165864,13.695801789401235,14.934618031658635,22.161046111493462,12.801101169993116,2.477632484514797,8,8,7,6,4,0.5746730901582932,835,1453,0,125.4422747,0,15.488,E01015489,100,150,1.5,250,0.1720578114246387,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,123.88162422573986,0.027777777777777776,0.9722222222222222,11,1.836855694356169,5.988494378626504,313.4339111086133
E01015490,Swindon 023D,,UN1,Urban: Nearer to a major town or city,Urban,2288.557749,193028.58679962158,2288.557749199478,E02003234,Swindon 023,,,,,,,,,,,,1248,6.009615384615385,11.618589743589745,13.461538461538462,15.785256410256409,19.95192307692308,12.580128205128204,2.8846153846153846,7,7,7,5,5,0.6386217948717948,797,1248,0,117.4442222,0,5.126,E01015490,20,25,1.25,45,0.036057692307692304,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,144.23076923076923,0.027777777777777776,0.9722222222222222,1,0.49868864501227333,2.0052592133422023,323.0892719834755
E01015491,Swindon 023E,,UN1,Urban: Nearer to a major town or city,Urban,4789.788448,745101.8343429565,4789.788447552861,E02003234,Swindon 023,60,2.10827E+12,32961649783,2108272.593,32961649.78,51,1.93998E+12,37983436283,1939978.807,37983436.28,-7.982543913,1388,5.3314121037463975,14.337175792507203,15.561959654178676,11.959654178674352,15.85014409221902,19.956772334293948,2.521613832853026,3,3,2,3,3,0.6368876080691642,884,1388,0,111.6873394,0,174.488,E01015491,1750,400,0.22857142857142856,2150,1.5489913544668588,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,129.6829971181556,0.027777777777777776,0.9722222222222222,8,1.925907943875583,4.153884937979576,1046.8507749591913
E01015492,Swindon 023F,,UN1,Urban: Nearer to a major town or city,Urban,4451.307654,557745.2239074707,4451.307654354285,E02003234,Swindon 023,76,2.60311E+12,33000310783,2603111.884,33000310.78,74,2.81188E+12,37499231283,2811875.595,37499231.28,8.019774811835427,1360,5.661764705882353,14.117647058823527,14.26470588235294,10.147058823529411,15.441176470588236,18.529411764705884,3.4558823529411766,3,3,3,2,2,0.6558823529411765,892,1360,0,115.9776549,0,81.796,E01015492,900,225,0.25,1125,0.8272058823529411,5,20,170,50,245,0.6938775510204082,0.20408163265306123,0.081632653,0.020408163,0.9072,0.16666666666666666,0.2777777777777778,0.055555556,0.027777777777777776,0.055555556,0.083333333,0.19444444444444445,0.083333333,0.027777777777777776,0.027777777777777776,0.8348765432098765,180,0.055555556,0.4166666666666667,0.083333333,0.083333333,0.3611111111111111,0.083333333,132.35294117647058,0.027777777777777776,0.9722222222222222,5,1.4418706027302965,3.4677175542188756,1247.4972273331387
E01015493,Swindon 017B,,UN1,Urban: Nearer to a major town or city,Urban,2409.182069,296488.15409851074,2409.1820688361468,E02003228,Swindon 017,19,6.32913E+11,32937877283,632913.1184,32937877.28,16,6.05672E+11,37990512283,605671.5945,37990512.28,-4.304149031,2233,4.164800716524854,11.419614867890733,11.061352440662786,10.165696372592924,23.60053739364084,13.121361397223469,4.523063143752799,6,6,7,5,3,0.6950291088222122,1552,2233,0,106.337014,0,74.525,E01015493,1500,450,0.3,1950,0.8732646663681146,0,15,200,35,250,0.8,0.14,0.06,0,0.9119999999999999,0.18604651162790697,0.2558139534883721,0.069767442,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.093023256,0.023255813953488372,0,0.8350459707950243,205,0.097560976,0.5121951219512195,0.048780488,0.048780488,0.36585365853658536,0.024390243902439025,91.80474697716078,0.023809523809523808,0.9761904761904762,11,0.7665005643841265,14.350935291010988,501.46944455903605
E01015494,Swindon 019A,,UN1,Urban: Nearer to a major town or city,Urban,2310.354493,224538.00785064697,2310.354493091692,E02003230,Swindon 019,263,9.27346E+12,33000343283,9273463.221,33000343.28,214,8.25752E+12,38641386783,8257521.481,38641386.78,-10.95536496,2628,3.500761035,7.800608828006088,8.675799087,9.360730593607306,21.95585997,12.633181126331811,4.718417047,4,4,6,4,3,0.7519025875190258,1976,2628,0,89.02990897,42.1,45.818,E01015494,600,600,1,1200,0.456621005,0,25,530,110,665,0.7969924812030075,0.16541353383458646,0.037593985,0,0.8989349112426035,0.12631578947368421,0.2736842105263158,0.042105263157894736,0,0.021052631578947368,0.17894736842105263,0.23157894736842105,0.10526315789473684,0.021052631578947368,0,0.8097506925207756,470,0.074468085,0.5,0.010638297872340425,0.010638297872340425,0.2978723404255319,0.085106383,178.84322678843225,0.010526315789473684,0.9894736842105263,1,0.5804274078064218,1.722868332,461.5287184773617
E01015496,Swindon 019C,,UN1,Urban: Nearer to a major town or city,Urban,1400.698522,92186.62090301514,1400.6985224024436,E02003230,Swindon 019,38,1.26294E+12,32956764283,1262942.566,32956764.28,37,1.41352E+12,38235369283,1413515.341,38235369.28,11.922377137324949,2044,3.375733855,8.365949119373777,10.518590998043052,12.181996086105675,26.810176125244617,10.861056751467707,3.571428571428571,6,5,7,6,5,0.7509784735812133,1535,2044,0,101.892068,4.1,21.155,E01015496,500,225,0.45,725,0.3546966731898239,0,25,530,110,665,0.7969924812030075,0.16541353383458646,0.037593985,0,0.8989349112426035,0.12631578947368421,0.2736842105263158,0.042105263157894736,0,0.021052631578947368,0.17894736842105263,0.23157894736842105,0.10526315789473684,0.021052631578947368,0,0.8097506925207756,470,0.074468085,0.5,0.010638297872340425,0.010638297872340425,0.2978723404255319,0.085106383,229.94129158512717,0.010526315789473684,0.9894736842105263,1,0.23829143018073895,4.196542021009826,468.3976618
E01015497,Swindon 019D,,UN1,Urban: Nearer to a major town or city,Urban,1983.213371,176339.7643661499,1983.2133712703348,E02003230,Swindon 019,23,7.62829E+11,32938183283,762829.3375,32938183.28,23,8.68369E+11,37340522283,868368.6195,37340522.28,13.835241620968048,1717,4.775771694816541,6.930693069306932,9.959231217,11.64822365,29.586488060570765,13.10425160163075,1.805474665,6,6,6,6,6,0.7070471753057659,1214,1717,0,106.6406305,0,11.67,E01015497,150,75,0.5,225,0.1310425160163075,0,25,530,110,665,0.7969924812030075,0.16541353383458646,0.037593985,0,0.8989349112426035,0.12631578947368421,0.2736842105263158,0.042105263157894736,0,0.021052631578947368,0.17894736842105263,0.23157894736842105,0.10526315789473684,0.021052631578947368,0,0.8097506925207756,470,0.074468085,0.5,0.010638297872340425,0.010638297872340425,0.2978723404255319,0.085106383,273.7332557,0.010526315789473684,0.9894736842105263,1,0.45576714226647475,2.194102881193061,172.7928399942878
E01015498,Swindon 021B,,UN1,Urban: Nearer to a major town or city,Urban,2405.872778,250869.93537902832,2405.872778449585,E02003232,Swindon 021,3,1.04179E+11,32954069283,104179.4428,32954069.28,2,75367750566,37683875283,75367.75057,37683875.28,-27.65583257,1761,4.202157864849517,9.142532651902329,13.344690516751845,14.310051107325384,28.22260079500284,10.107893242475866,1.6467915956842702,8,7,7,6,6,0.7120954003407155,1254,1761,0,100.0952998,0,8.954,E01015498,40,20,0.5,60,0.034071550255536626,0,10,300,25,335,0.8955223880597015,0.074626866,0.029850746268656716,0,0.9048442906574394,0.15517241379310345,0.3620689655172414,0.034482758620689655,0,0.017241379310344827,0.1206896551724138,0.2413793103448276,0.068965517,0,0,0.7657550535077289,295,0.13559322033898305,0.423728814,0.033898305,0.033898305,0.4067796610169492,0.06779661,167.5184554230551,0,1,4,0.6483651892185489,6.169362677877656,147.53307489562388
E01015499,Swindon 018A,,UN1,Urban: Nearer to a major town or city,Urban,2367.708304,276392.76669311523,2367.708303803174,E02003229,Swindon 018,1,31223260283,31223260283,31223.26028,31223260.28,1,37125455283,37125455283,37125.45528,37125455.28,18.90319891806284,1364,4.838709677419355,9.824046920821116,14.516129032258066,15.02932551319648,27.27272727272727,9.237536656891496,2.272727272727273,9,8,9,7,7,0.6480938416422287,884,1364,0,123.7228111,0,19.464,E01015499,150,100,0.6666666666666666,250,0.18328445747800587,0,0,120,5,125,0.96,0.04,0,0,0.8854166666666667,0.25,0.3333333333333333,0,0,0,0.083333333,0.2916666666666667,0.041666666666666664,0,0,0.7326388888888888,115,0.17391304347826086,0.5217391304347826,0,0,0.34782608695652173,0.043478260869565216,84.31085044,0,1,2,0.7143802738467265,2.7996293755853467,866.0690107060287
E01015500,Swindon 018B,,UN1,Urban: Nearer to a major town or city,Urban,2062.477015,227044.4956588745,2062.477015,E02003229,Swindon 018,,,,,,,,,,,,1416,4.872881355932203,10.805084745762713,15.819209039548024,15.254237288135592,21.610169491525426,14.83050847457627,3.389830508474576,8,7,8,5,4,0.711864407,1008,1416,0,103.3965889,0,6.596,E01015500,20,10,0.5,30,0.021186441,0,0,120,5,125,0.96,0.04,0,0,0.8854166666666667,0.25,0.3333333333333333,0,0,0,0.083333333,0.2916666666666667,0.041666666666666664,0,0,0.7326388888888888,115,0.17391304347826086,0.5217391304347826,0,0,0.34782608695652173,0.043478260869565216,81.21468926553672,0,1,4,0.586821376,6.816384276998757,749.7519464334098
