LSOA GVA Estimates (millions),LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees,log_full_time_employees,log_total_employees,log_part_time_employees,log_Working_Age_Pop,log_Mid-2024 population,log_area_km2,log_dist_to_primary_m,log_bus_stop_density,log_enterprises_per_1k_residents_2025,log_total_enterprises_2025_msoa,log_LU_micro_2025_msoa,log_LU_small_2025_msoa,log_LU_medium_2025_msoa,log_LU_large_2025_msoa,log_LU_total_2025_msoa,log_LSOA GVA Estimates (millions),gva_per_capita,gva_per_worker,log_gva_per_worker,employees_per_enterprise,full_time_share,log_gva_per_capita,log_employees_per_enterprise,Urban_rura_Urban,RUC21NM_Larger rural: Nearer to a major town or city,RUC21NM_Smaller rural: Further from a major town or city,RUC21NM_Smaller rural: Nearer to a major town or city,RUC21NM_Urban: Further from a major town or city,RUC21NM_Urban: Nearer to a major town or city
35.901,0.0859021030979418,-0.1954779358728333,-0.1958442329035492,1.1889750862237116,281.2939521800281,400,0.6815423623043189,0.7544712513094064,0.9269688930417804,-1.5765843323814588,-0.1329437514207607,-0.003891168218848,-0.1398978628837213,0.8949702350985682,2.458885684276157,-2.45888568426059,-0.1777233657357363,-0.2488328266638767,450,-0.3890329216144663,-0.4769016622107472,0.8679534227850751,0.7130884632086256,0.462852941460259,-0.4931817023053131,-0.6724403919624351,-0.5387393655804712,0.3920414332930416,0.6298251524381183,0.9621369425235284,0.8890947439495654,-0.1551825614066508,-0.3710451184076944,-0.1843946962653154,0.007194204,4257.651671687256,1422,960,0.4037587581918074,E01016287,West Berkshire 001C,E02003367,West Berkshire 001,139.0007779677116,385,45,10,5,445,150,300,0.1969397530134292,0.1679311098679398,0.1861332158271469,-0.5192654639733089,-0.7813870654412203,2.984493313582696,1.8242893718501068,-1.6989598282554583,0.7172658087904894,0.4029529716740365,0.3724074374229359,0.2287031489584977,0.2533797803321558,1.2890738388637537,0.3396209893767881,3.608238650950279,0.0252468354430379,79780.0,11.287040659850634,1.125,-0.0986050375606613,0.0249333986654561,-0.2166137429937577,0.0,0.0,1.0,0.0,0.0,0.0
29.48,0.0859021030979418,-0.1954779358728333,-0.1958442329035492,1.1889750862237116,234.05500292568755,400,0.6815423623043189,0.7544712513094064,0.9269688930417804,-1.5765843323814588,-0.1329437514207607,-0.003891168218848,-0.1398978628837213,0.8949702350985682,2.458885684276157,-2.45888568426059,-0.2975904792898104,-0.5616904108186568,350,-0.7196387227933371,0.0040059532874703,0.5696010845588194,0.3082436587945242,0.4515034466916272,-0.4496902463680918,0.1161537918497013,-0.1273202393169789,0.3920414332930416,1.0420379607057986,0.59679093301229,0.5329381717500311,-0.1551825614066508,0.7143707784662794,-0.0977320812802192,0.010917979,3201.432362963939,1709,1092,-0.1829997177100732,E01016288,West Berkshire 001D,E02003367,West Berkshire 001,91.59204310226086,385,45,10,5,445,100,250,-0.1315496790752792,-0.0276076031749956,0.0491135330736269,-0.0449173031483542,0.004291238824315,2.641201592807938,1.5782712338709963,-1.694230858388588,0.3993071246012783,0.4029529716740365,0.3724074374229359,0.2287031489584977,0.2533797803321558,1.2890738388637537,0.3396209893767881,3.4170707308184456,0.0172498537156231,84228.57142857143,11.341301343187377,0.875,-0.5127082097719975,0.0171027640958899,-0.3993710969282527,0.0,0.0,0.0,1.0,0.0,0.0
9.482,1.238449268862333,-1.3598437656489142,-0.6065733840504522,-0.566902634222329,223.7762237762238,320,-1.0722415482626062,-1.2694947874506288,0.6462577708799031,-0.5035576065363371,-0.952672084799447,-1.0906535477231207,0.9123844105120188,0.5301529267204632,1.3611196187383887,-1.361119618981538,-0.4611425247327584,-0.2488328266638767,75,-0.6141093536632554,-0.7418505808573724,0.223528036498545,0.1607822813529875,0.9105891134318274,-0.9534641507262848,-0.3564165651878806,1.1069371394734977,1.1857567675276026,1.0420379607057986,1.327482952034767,1.2452513161490997,-0.1551825614066508,0.1511301341192382,-0.2602244843772746,2.374739321863771,194.9373111971117,1430,738,-2.1784028187508646,E01016289,West Berkshire 021A,E02003387,West Berkshire 021,3.368790808467072,320,15,5,0,340,25,50,-1.239986097165651,-1.2210942781769651,-1.152920611211676,-1.4873560286389242,-0.7574130284750199,0.1056374205415837,-0.8331034318215609,-0.1495083551521031,0.3216720256554186,0.0163309613691263,0.0326770212911413,-1.0029866715235958,-0.3404160370174827,-0.642865727551799,-0.1336236474617677,2.3496595003799743,0.0066307692307692,126426.66666666669,11.747425618600296,0.234375,-0.0986050375606613,0.0066088823783122,-1.0097791884742695,1.0,0.0,0.0,0.0,0.0,1.0
26.385,1.238449268862333,-1.3598437656489142,-0.6065733840504522,-0.566902634222329,206.4516129032258,320,-1.0722415482626062,-1.2694947874506288,0.6462577708799031,-0.5035576065363371,-0.952672084799447,-1.0906535477231207,0.9123844105120188,0.5301529267204632,1.3611196187383887,-1.361119618981538,-0.2577226247399926,-0.2488328266638767,375,1.304022594099571,-0.1220473141199542,0.4818878812452963,0.131863867489974,0.1686285002728308,-0.8769851294501119,-0.2948755893044237,0.6955180132100055,0.7888991004103222,0.6298251524381183,1.327482952034767,0.8890947439495654,-0.1551825614066508,0.4206908359874953,-0.2602244843772746,9.053536391597325,229.68439125425928,1550,921,-0.9100736706810916,E01016290,West Berkshire 021B,E02003387,West Berkshire 021,1.2149948400504813,320,15,5,0,340,125,250,0.0490980787387441,0.0260607170728092,0.0491135330736269,-0.6719521539880272,-0.4130534123683018,-0.4583464032755871,-0.692198311748263,1.2493185961484023,0.1824120935678354,0.0163309613691263,0.0326770212911413,-1.0029866715235958,-0.3404160370174827,-0.642865727551799,-0.1336236474617677,3.309995418235685,0.0170225806451612,70360.0,11.161394411371305,1.171875,-0.0986050375606613,0.0168793200108513,-0.184754592823,1.0,0.0,0.0,0.0,0.0,1.0
26.558,1.238449268862333,-1.3598437656489142,-0.6065733840504522,-0.566902634222329,163.76663254861822,320,-1.0722415482626062,-1.2694947874506288,0.6462577708799031,-0.5035576065363371,-0.952672084799447,-1.0906535477231207,0.9123844105120188,0.5301529267204632,1.3611196187383887,-1.361119618981538,-0.2976869213575756,0.6202160182105124,400,-0.1798212922758189,-0.7835892769528258,0.2892129152979574,0.0708401220826451,0.338083059985405,-0.8372947920082571,-0.6265375664641227,1.1069371394734977,0.7888991004103222,0.6298251524381183,1.327482952034767,0.8890947439495654,-0.1551825614066508,0.2342294735373043,-0.2602244843772746,5.470556316426472,565.6916829310172,1954,1220,-0.4202319925323627,E01016291,West Berkshire 021C,E02003387,West Berkshire 021,1.4623741238122991,320,15,5,0,340,175,225,0.3220790807099055,0.0762730096926193,-0.0300235057761226,0.3632281257920199,0.5768819409862925,-0.3704354580858205,0.0835206650999162,0.6846366667616597,-0.2175647385089308,0.0163309613691263,0.0326770212911413,-1.0029866715235958,-0.3404160370174827,-0.642865727551799,-0.1336236474617677,3.316292874571712,0.0135916069600818,66395.0,11.10339209268611,1.25,0.8072456516516366,0.0135000695643863,-0.1331537065809579,1.0,0.0,0.0,0.0,0.0,1.0
20.26,1.238449268862333,-1.3598437656489142,-0.6065733840504522,-0.566902634222329,195.95835884874464,320,-1.0722415482626062,-1.2694947874506288,0.6462577708799031,-0.5035576065363371,-0.952672084799447,-1.0906535477231207,0.9123844105120188,0.5301529267204632,1.3611196187383887,-1.361119618981538,-0.369532610076319,0.6897399258004636,225,0.3054542566619798,-0.0988987961264153,0.7387819696447185,0.2317734093242701,-0.5063186291968289,0.5423543108456037,-0.5485306002653096,0.2840988869465133,-0.0048162338242389,-0.1946004640972422,-0.1339010860101869,-0.5355315448485717,-0.1551825614066508,0.2510223579399496,-0.2602244843772746,4.583173692515782,411.6330835269491,1633,1021,-0.4061156205978055,E01016292,West Berkshire 021D,E02003387,West Berkshire 021,0.8727576715086991,320,15,5,0,340,100,125,-0.1315496790752792,-0.3710166287744642,-0.4707113397823521,-0.29245194050951,-0.1901221320558658,-0.5977057891501556,-0.1903017493411672,0.4956183791731706,0.0922905733168097,0.0163309613691263,0.0326770212911413,-1.0029866715235958,-0.3404160370174827,-0.642865727551799,-0.1336236474617677,3.056827372913802,0.0124066135946111,90044.44444444444,11.408069760145574,0.703125,0.867635697599123,0.0123302822579836,-0.539755855068693,1.0,0.0,0.0,0.0,0.0,1.0
10.671,0.8118543065623959,-0.7808646316407233,-0.6178453220649268,-0.566902634222329,206.8045363575717,310,-1.6315930185368033,-0.7957671656282411,0.1663323039579832,0.343076383777381,-0.3293763293055333,-0.264313465535727,0.0946283915974403,-0.6270632577349161,-0.4684904904912254,0.4684904898168781,-0.4744766283953804,-0.7702621335885103,60,0.9429924001323576,0.50819276122837,0.1839883498569244,0.6350240886469141,0.0229675284863408,-0.3034406924635887,-0.220662400019126,1.1069371394734977,1.1857567675276026,1.0420379607057986,0.59679093301229,0.1767815995504968,-0.1551825614066508,0.4212922704832139,-0.2602244843772746,5.85660368,542.9059972,1499,980,0.0573039390637107,E01016294,West Berkshire 020A,E02003386,West Berkshire 020,1.0244845525377024,315,25,5,0,345,15,45,-1.636555761872673,-1.3925911970079812,-1.2307499597726974,-0.4433516333075167,-0.5560324726473562,-0.5330212456530625,0.048100171805262,0.7588962349541838,0.1853633519883573,-0.0386568069858768,0.0037534549067698,-0.4367317402647016,-0.3404160370174827,-0.642865727551799,-0.1079613753706534,2.4571071324302167,0.0071187458305537,177850.0,12.088701400076566,0.1935483870967742,-0.8232855889304995,0.0070935271722016,-1.0588900675709731,1.0,0.0,0.0,0.0,0.0,1.0
54.295,0.8118543065623959,-0.7808646316407233,-0.6178453220649268,-0.566902634222329,200.3878474466709,310,-1.6315930185368033,-0.7957671656282411,0.1663323039579832,0.343076383777381,-0.3293763293055333,-0.264313465535727,0.0946283915974403,-0.6270632577349161,-0.4684904904912254,0.4684904898168781,-0.1531280440558806,4.444030935657825,525,0.1412230432488485,1.7889122089771408,0.2317702823997818,-0.3391840691986862,-1.6721262354912372,1.2863247607106922,0.8397936124562917,-2.18441587063444,-1.9891045694106415,-2.255664505435644,-1.9606311335663795,-1.6040012614471744,-0.1551825614066508,0.4580462116614151,-0.2602244843772746,1.9022994575123668,448.1831363111109,1547,1062,0.5886179989169817,E01016295,West Berkshire 020B,E02003386,West Berkshire 020,1.0513591811750795,315,25,5,0,345,350,175,0.885927724079998,0.2879260982035221,-0.2186308694261837,-0.1474884736323078,-0.4213329070042205,-0.522071423529167,-0.117049283865107,-0.3427682470144095,0.1309053465761558,-0.0386568069858768,0.0037534549067698,-0.4367317402647016,-0.3404160370174827,-0.642865727551799,-0.1079613753706534,4.012682488527323,0.0350969618616677,103419.04761904762,11.54655410639342,1.6935483870967742,2.800117167918692,0.0344951052874911,0.1295704928133775,1.0,0.0,0.0,0.0,0.0,1.0
63.991,0.0075288958259628,0.190079027189085,-0.3265784437708056,-0.566902634222329,289.8089171974522,455,0.9344814851125712,1.0751666839707583,-0.4673325049490838,-0.489216590004401,0.1089854914747577,0.3168487513068335,0.1362254909077677,-0.7994925728005937,-0.4684904904912254,0.4684904898168781,-0.1584651896958844,-0.2488328266638767,525,0.0969095463078529,0.627445882744752,0.4232633788924531,0.254750893508096,-0.3247918611042598,0.4549067368280828,-0.0256283756373839,-0.5387393655804712,-0.7985315680588001,-0.1946004640972422,-0.8645931050326638,-0.1793749726490373,-0.1551825614066508,-1.1037265191829049,-0.2602244843772746,2.859204162463973,178.43772666340593,1570,990,-0.3193471165603816,E01016296,West Berkshire 010A,E02003376,West Berkshire 010,1.0492430164254842,430,60,10,0,500,175,350,0.3220790807099055,0.2879260982035221,0.3020472371236485,-0.4059731569935654,-0.3582626866301978,-0.5229284173643046,-0.9090268691460022,0.0223875899568738,0.7688628657595242,0.6262721944314674,0.5755694787032677,0.5578750415473739,0.2533797803321558,-0.642865727551799,0.5446313914921228,4.174248798770492,0.0407585987261146,121887.61904761904,11.710862948088772,1.1538461538461535,-0.0986050375606613,0.0399498691064892,-0.196925986904732,0.0,0.0,0.0,0.0,0.0,0.0
18.954,0.0075288958259628,0.190079027189085,-0.3265784437708056,-0.566902634222329,250.68870523415976,455,0.9344814851125712,1.0751666839707583,-0.4673325049490838,-0.489216590004401,0.1089854914747577,0.3168487513068335,0.1362254909077677,-0.7994925728005937,-0.4684904904912254,0.4684904898168781,-0.3991515574005606,1.3154550941100236,200,0.5262612557165836,1.3852056232917036,0.5165024135333972,-0.5144535409269433,-1.313519523437116,1.0982146333114031,-0.2279471879227525,-0.9501584918439634,-1.1953892351760806,-1.0190260806326028,-1.2299391145439025,-1.2478446892476402,-0.1551825614066508,-1.5639367881365696,-0.2602244843772746,0.8021964395880031,1228.5306223319044,1815,1005,-1.5672914488035186,E01016297,West Berkshire 010B,E02003376,West Berkshire 010,8.726042219278737,430,60,10,0,500,100,100,-0.1315496790752792,-0.4624595803942057,-0.6375279732833052,-0.350606775125918,0.2614838302776954,0.7701602780199377,0.7520497841412208,-0.9533702992594444,0.518020706596192,0.6262721944314674,0.5755694787032677,0.5578750415473739,0.2533797803321558,-0.642865727551799,0.5446313914921228,2.9934296244913154,0.0104429752066115,94770.0,11.459218734270976,0.4395604395604395,1.3507560651790154,0.010388824014465,-0.7852469929865449,0.0,0.0,0.0,0.0,0.0,0.0
220.544,0.0075288958259628,0.190079027189085,-0.3265784437708056,-0.566902634222329,368.7196110210697,455,0.9344814851125712,1.0751666839707583,-0.4673325049490838,-0.489216590004401,0.1089854914747577,0.3168487513068335,0.1362254909077677,-0.7994925728005937,-0.4684904904912254,0.4684904898168781,1.3964544558686298,-0.3531186880488034,2200,-0.1313037891682353,-0.0240039964194785,0.6861224187528382,0.2549889130374265,0.1270419528452211,-0.1802148716553034,1.5863964687125918,-0.1273202393169789,-0.0048162338242389,-0.1946004640972422,0.2314449235010515,0.1767815995504968,0.6407839537313318,-0.8700059536474319,-0.011069466295123,0.1689103881466508,233.40303702089943,1234,716,-1.136861349160006,E01016298,West Berkshire 010C,E02003376,West Berkshire 010,59.20298987956758,430,60,10,0,500,700,1500,1.4509357821899698,1.4044339720372796,1.3980855260487752,-1.5987390878930403,-1.3873313306789727,2.2837641774795503,-0.6783961287375421,-1.5081489849605938,1.1856995765865643,0.6262721944314674,0.5755694787032677,0.5578750415473739,0.2533797803321558,-0.642865727551799,0.5446313914921228,5.40062121535596,0.1787228525121556,100247.27272727272,11.515405115367244,4.835164835164835,-0.2303651378097228,0.1644315239577146,1.2583317701966148,0.0,0.0,0.0,1.0,0.0,0.0
31.976,0.0075288958259628,0.190079027189085,-0.3265784437708056,-0.566902634222329,296.6101694915254,455,0.9344814851125712,1.0751666839707583,-0.4673325049490838,-0.489216590004401,0.1089854914747577,0.3168487513068335,0.1362254909077677,-0.7994925728005937,-0.4684904904912254,0.4684904898168781,-0.1675361085568978,0.2725964802607565,500,1.1508938556483643,0.1678994265896956,0.6343830398127104,-0.1521244068763927,-0.2860845607382251,0.0492970840065411,0.4118872594733208,0.2840988869465133,0.3920414332930416,0.217612344170438,-0.1339010860101869,-0.1793749726490373,-0.1551825614066508,-1.0106301169621237,-0.2602244843772746,0.8837264780586174,692.8400904003395,1534,944,-0.5659772108830367,E01016299,West Berkshire 010D,E02003376,West Berkshire 010,2.2631436871662234,430,60,10,0,500,200,300,0.4305690848470826,0.2499424653929789,0.1861332158271469,-0.5811428658125961,-0.4573971164467457,-0.1366461667463535,0.2582335333043669,-0.8966719822595196,0.809001645101768,0.6262721944314674,0.5755694787032677,0.5578750415473739,0.2533797803321558,-0.642865727551799,0.5446313914921228,3.4957800241481034,0.020844850065189,63952.0,11.0659037175564,1.098901098901099,0.4811394035352096,0.0206305688356094,-0.2346581412923237,0.0,0.0,0.0,0.0,0.0,0.0
16.309,0.6307325693221628,-0.6897817330989814,-0.2219649484380176,-0.566902634222329,290.7369844,430,-0.0228914693099216,-0.2755231365467638,-0.1436502705523568,-1.282530496763311,-0.6667203405975823,-0.711550392082099,0.8715982758842773,-1.6050181416940312,-0.4684904904912254,0.4684904898168781,-0.3904234249182809,0.5333111337230735,175,0.0251404123001524,0.1789423867734457,-0.1100460763549346,0.355486181754726,0.0514963626664891,-0.1683561791332632,-0.6631274313969177,-0.9501584918439634,-0.4016739009415195,-0.1946004640972422,-0.1339010860101869,0.1767815995504968,-0.1551825614066508,-1.5426594933734337,-0.2602244843772746,0.6483008975742441,2269.999341001539,1479,891,-0.7762655547368972,E01016300,West Berkshire 018A,E02003384,West Berkshire 018,4.627480867642076,410,35,10,0,455,75,100,-0.363841155313993,-0.5660638359037641,-0.6375279732833052,-0.7938646864087197,-0.6134341082451527,0.3158543655968737,1.2816337331723415,-1.0677530378955076,0.7743949951221633,0.5283055228070964,0.488028388342454,-0.0571867916596543,0.2533797803321558,-0.642865727551799,0.378712767599212,2.8512265974442617,0.0110270453008789,93194.28571428572,11.4424524169296,0.4069767441860465,0.7296013068620104,0.0109666907199766,-0.8186765669647749,0.0,0.0,0.0,0.0,0.0,0.0
72.334,0.6307325693221628,-0.6897817330989814,-0.2219649484380176,-0.566902634222329,213.1879028259792,430,-0.0228914693099216,-0.2755231365467638,-0.1436502705523568,-1.282530496763311,-0.6667203405975823,-0.711550392082099,0.8715982758842773,-1.6050181416940312,-0.4684904904912254,0.4684904898168781,-0.1182676508680313,-0.2488328266638767,750,0.6337991476093875,-0.4586674235604141,0.668057652697941,0.2523117538643077,0.6677579462844866,-0.3750387788394409,-0.3374996563888009,-0.1273202393169789,0.7888991004103222,1.0420379607057986,0.59679093301229,0.8890947439495654,-0.1551825614066508,2.2256758815284647,-0.2602244843772746,0.0241833805859637,958.9758618558784,2017,1189,-0.9864596895734926,E01016301,West Berkshire 018B,E02003384,West Berkshire 018,206.7535588015368,410,35,10,0,455,250,500,0.6120227449822685,0.565698133117703,0.5704334779930043,0.2684488906279086,0.7125140153125555,3.31222467226723,0.5384514925151191,-1.6775250138916338,0.2378949874523389,0.5283055228070964,0.488028388342454,-0.0571867916596543,0.2533797803321558,-0.642865727551799,0.378712767599212,4.295024348552021,0.0358621715418939,96445.33333333331,11.476742001367937,1.744186046511628,-0.0986050375606613,0.0352340959345856,0.1567659635663737,0.0,0.0,1.0,0.0,0.0,0.0
31.483,0.6307325693221628,-0.6897817330989814,-0.2219649484380176,-0.566902634222329,282.33749179251475,430,-0.0228914693099216,-0.2755231365467638,-0.1436502705523568,-1.282530496763311,-0.6667203405975823,-0.711550392082099,0.8715982758842773,-1.6050181416940312,-0.4684904904912254,0.4684904898168781,-0.2354963312701711,0.0640247574909032,400,-0.0093385161898902,0.2694272099021004,0.8002850111751371,0.6095533843120177,0.3197203817256787,0.1697659563763482,-0.7155066105047873,-0.1273202393169789,-0.0048162338242389,0.6298251524381183,0.59679093301229,0.1767815995504968,0.99962131133919,0.6578615195745514,0.0972588024362472,0.0451740079331744,2678.325939928448,1523,940,-0.5364524339548263,E01016302,West Berkshire 018C,E02003384,West Berkshire 018,44.27324675195048,410,35,10,0,455,150,250,0.1969397530134292,0.0762730096926193,0.0491135330736269,-0.5967759164990906,-0.4881523546530283,2.047118033635693,1.4243423214853643,-1.6515274449629995,0.7236722754967743,0.5283055228070964,0.488028388342454,-0.0571867916596543,0.2533797803321558,-0.642865727551799,0.378712767599212,3.480716875560156,0.0206717005909389,78707.5,11.27350643365596,0.9302325581395348,0.2637352381242579,0.0204609405515677,-0.356980175804321,0.0,0.0,1.0,0.0,0.0,0.0
38.562,0.2349815734522491,0.0794417736517238,-0.8334211365918287,-0.566902634222329,308.9887640449438,440,0.8158528763587547,-0.0820302995806402,1.8456598382988323,-1.1231184924665676,0.1651392788987595,0.3912951516008849,-1.3342237489416966,-0.7411801176274814,-0.4684904904912254,0.4684904898168781,-0.1405065327684399,-0.4723025296315771,500,1.35654637626384,0.2467817270708556,0.8890893930233713,0.7242016250869439,0.109177639339474,-0.0453858507078711,0.1437479204566906,-0.5387393655804712,-0.0048162338242389,1.0420379607057986,-0.1339010860101869,0.1767815995504968,-0.1551825614066508,0.2020230390090754,-0.1843946962653154,0.0125537758953463,2014.312935273264,1424,866,-0.6835153570492221,E01016303,West Berkshire 002A,E02003368,West Berkshire 002,79.65730855293457,420,55,5,0,480,150,350,0.1969397530134292,0.2499424653929789,0.3020472371236485,-0.898632576054903,-0.7753809441679285,2.526622502921973,1.1785409971170515,-1.6921589991145398,0.8797566422306194,0.5681574639236473,0.532318822622393,0.4581292684265723,-0.3404160370174827,-0.642865727551799,0.4728101783322695,3.677869061593884,0.0270800561797752,77124.0,11.25318276120769,1.1363636363636365,-0.3884772581085966,0.0267198793979188,-0.2088262412175149,0.0,0.0,0.0,1.0,0.0,0.0
107.702,0.2349815734522491,0.0794417736517238,-0.8334211365918287,-0.566902634222329,279.5425667090216,440,0.8158528763587547,-0.0820302995806402,1.8456598382988323,-1.1231184924665676,0.1651392788987595,0.3912951516008849,-1.3342237489416966,-0.7411801176274814,-0.4684904904912254,0.4684904898168781,0.2327931012891158,-0.6399048068573518,1100,1.0963154788866705,0.7193856794698923,0.6917755768343414,0.7447753385440555,-0.2095297598953719,0.1660825507101305,-0.1799956255699808,-0.5387393655804712,-0.0048162338242389,0.217612344170438,-0.8645931050326638,-0.5355315448485717,-0.1551825614066508,0.1082544923925188,0.0864259755631102,0.0228323494507804,2144.801389322416,1574,973,-0.5207443397494248,E01016304,West Berkshire 002B,E02003368,West Berkshire 002,87.59501532294719,420,55,5,0,480,300,800,0.7604030230537042,0.8641129095566031,0.9243809442390948,-0.4697439744462002,-0.3473882811680052,2.604561523954531,1.2326903381123582,-1.679216514533148,0.7064603412842426,0.5681574639236473,0.532318822622393,0.4581292684265723,-0.3404160370174827,-0.642865727551799,0.4728101783322695,4.688610193221929,0.068425667090216,97910.90909090907,11.491823466584224,2.5,-0.6256454385569075,0.0661862258234082,0.511989766028907,0.0,1.0,0.0,0.0,0.0,0.0
36.582,0.2349815734522491,0.0794417736517238,-0.8334211365918287,-0.566902634222329,360.65573770491807,440,0.8158528763587547,-0.0820302995806402,1.8456598382988323,-1.1231184924665676,0.1651392788987595,0.3912951516008849,-1.3342237489416966,-0.7411801176274814,-0.4684904904912254,0.4684904898168781,-0.0334803721257715,0.7940257871853903,550,2.1892940803351437,0.1410396392430301,0.9712078347688842,0.9148898639943616,-0.226288678910829,0.7176383090959397,-0.0871047353882374,-0.5387393655804712,-0.0048162338242389,0.6298251524381183,-0.8645931050326638,0.1767815995504968,-0.1551825614066508,-1.088675636400769,1.79801262151876,0.046458747,5604.712547166004,1220,802,0.1158878320192786,E01016305,West Berkshire 002C,E02003368,West Berkshire 002,64.57341545973561,420,55,5,0,480,250,300,0.6120227449822685,0.3241456819860151,0.1861332158271469,-1.1812513664411828,-1.4360851217854522,2.3547137008939925,2.0614967030752034,-1.649953253775148,1.1474114900351602,0.5681574639236473,0.532318822622393,0.4581292684265723,-0.3404160370174827,-0.642865727551799,0.4728101783322695,3.626525212366961,0.0299852459016393,66512.72727272728,11.105163630495,1.25,0.9554757644318302,0.0295444777716091,-0.1331537065809579,0.0,1.0,0.0,0.0,0.0,0.0
17.139,0.2349815734522491,0.0794417736517238,-0.8334211365918287,-0.566902634222329,323.5294117647059,440,0.8158528763587547,-0.0820302995806402,1.8456598382988323,-1.1231184924665676,0.1651392788987595,0.3912951516008849,-1.3342237489416966,-0.7411801176274814,-0.4684904904912254,0.4684904898168781,-0.3793089280352406,0.5333111337230735,175,1.1676080008544585,1.103702097814377,0.535497043860336,0.0472059145914855,-1.17031614733634,1.7646516253613982,-0.9331118212199432,-1.3615776181074557,-1.1953892351760806,-1.0190260806326028,-1.595285124055141,-1.2478446892476402,-0.1551825614066508,-0.150081992943268,-0.2602244843772746,0.4206653570116222,3915.355713724701,1360,811,-0.8754874495101106,E01016306,West Berkshire 002D,E02003368,West Berkshire 002,2.3771864816820933,420,55,5,0,480,75,100,-0.363841155313993,-0.5660638359037641,-0.6375279732833052,-1.1401743151329486,-0.9718885156989864,-0.1081230680174622,1.7519697866848187,-1.2582000827286195,0.9593466251130242,0.5681574639236473,0.532318822622393,0.4581292684265723,-0.3404160370174827,-0.642865727551799,0.4728101783322695,2.8980643163758324,0.0126022058823529,97937.14285714286,11.492091363029791,0.3977272727272727,0.7296013068620104,0.0125234589853824,-0.8283073112479356,0.0,1.0,0.0,0.0,0.0,0.0
99.26,-2.036651402840812,1.9488410517125287,1.4417356836775908,1.8189464821089352,216.6802943581357,530,2.089837247156769,1.1263270477547644,0.2702107959083317,-0.3968568357358284,0.5829376118826944,0.4765105146024819,0.6566840296125389,-1.041544284532535,0.6258556971041328,-0.6258557434831091,0.0750549019991249,-0.7181192028960469,1350,0.0168785676892993,0.1658399903003292,0.5327504141608009,0.1325693191290607,0.1270688092851176,-0.5570099265134875,0.0976906448833769,-0.1273202393169789,0.3920414332930416,0.6298251524381183,0.2314449235010515,0.1767815995504968,0.3705117380846308,0.1496023332607997,-0.0977320812802192,0.1402277449457816,4186.189577298175,2446,1604,0.0897037884353434,E01016309,West Berkshire 022C,E02003375,West Berkshire 009,57.050050994495855,475,135,35,10,655,350,1000,0.885927724079998,1.023727421720229,1.092504316519479,1.3710374455777836,1.5368070213912173,2.2535268642071515,1.8096833647458783,-1.539985060067089,0.2659767172065998,0.8908351472977406,0.7585371267094227,1.4930040806519342,1.4148659843666962,1.9426312842964764,1.0198474011244416,4.607766811835357,0.0405805396565821,73525.92592592593,11.205406957243378,2.547169811320755,-0.7427655276671847,0.039778768619612,0.5315369538269049,0.0,0.0,0.0,1.0,0.0,0.0
