LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,log_LSOA GVA Estimates (millions),log_gva_per_worker,Urban_rura_Urban,is_swindon,LU_pct_micro_2025_msoa,LU_pct_large_2025_msoa,log_enterprises_per_1k_residents_2025,turnover_diversity_1-HHI_2025_msoa,employment_rate_per_pop,full_time_share,log_Mid-2024 population,IMD_decile
E01015524,Swindon 001F,E02003212,Swindon 001,1.9632825487460155,13.117754774087144,0.0,1,0.4184111521831248,-0.566902634222329,0.4705635575865924,0.1174611039945376,-0.501895655717666,1.3507560651790154,-1.7691147990180132,-0.5387393655804712
E01015525,Swindon 026A,E02006847,Swindon 026,2.131322163556825,12.131623846070656,1.0,1,1.4564866940378602,-0.566902634222329,-0.4475832194439939,-1.6256600569457047,-0.4894716717671722,-0.8232855889304995,-0.454612122767315,0.6955180132100055
E01015526,Swindon 006A,E02003217,Swindon 006,2.3102555992982654,11.772766769228722,1.0,1,1.119519764221138,-0.566902634222329,-1.511078815151337,-1.1772776082421132,-0.4690892959005451,-0.5127082097719975,-0.4020389628956887,0.2840988869465133
E01015527,Swindon 007C,E02003218,Swindon 007,3.370119426091294,11.223726687346886,1.0,1,0.917339606331108,-0.566902634222329,-1.9408492408921143,-0.8996541258783273,-0.2871421196463726,-1.2580939197524024,0.1007266339147853,-1.3615776181074557
E01015528,Swindon 006B,E02003217,Swindon 006,2.337855707075965,11.73436890524765,1.0,1,1.119519764221138,-0.566902634222329,-2.1007841648014445,-1.1772776082421132,-0.4807487429170411,-0.0986050375606613,1.0720493170156296,-2.18441587063444
E01015529,Swindon 006C,E02003217,Swindon 006,2.740065530534221,10.967387616194118,1.0,1,1.119519764221138,-0.566902634222329,-1.6928678074657642,-1.1772776082421132,-0.3621331238951226,2.2203727268228213,0.0515442902615523,-0.9501584918439634
E01015530,Swindon 006D,E02003217,Swindon 006,3.0792458737818085,10.9897549074815,1.0,1,1.119519764221138,-0.566902634222329,-2.0937751297649925,-1.1772776082421132,-0.3454858317671063,0.7296013068620104,1.054479231220314,-1.3615776181074557
E01015532,Swindon 021D,E02003232,Swindon 021,3.26472834505029,10.686935350395911,1.0,1,0.5461730478165714,-0.566902634222329,-0.1115169420171437,-0.6335561899847745,-0.1530563560979147,0.4055205633922699,-0.0333861647620595,-0.5387393655804712
E01015533,Swindon 024A,E02003235,Swindon 024,2.4986451758985138,11.400081462185671,1.0,1,0.2562786406457221,-0.566902634222329,0.5906333368517459,-0.1475995615823353,-0.4297400129667799,0.4811394035352096,-0.4685552640523047,1.1069371394734977
E01015534,Swindon 024B,E02003235,Swindon 024,4.415400964058979,11.128685990811697,1.0,1,0.2562786406457221,-0.566902634222329,-0.133955220912146,-0.1475995615823353,0.036154597405606,0.6260755138091773,1.3236166750602691,-0.1273202393169789
E01015535,Swindon 024C,E02003235,Swindon 024,5.873736197456291,13.490793076138138,1.0,1,0.2562786406457221,-0.566902634222329,-0.0804611980906357,-0.1475995615823353,-0.3508977065196267,0.1084465485450064,1.1911649127765194,0.6955180132100055
E01015543,Swindon 003A,E02003214,Swindon 003,2.6393430030924194,11.08246557362274,1.0,1,1.1827010635617743,-0.566902634222329,-2.66061144355876,-1.195810059922201,-0.3766561739113325,0.2637352381242579,-0.482544015955913,-1.3615776181074557
E01015544,Swindon 003B,E02003214,Swindon 003,2.0483377966285023,13.017745548849112,1.0,1,1.1827010635617743,-0.566902634222329,-2.937899806447195,-1.195810059922201,-0.501895655717666,-0.0986050375606613,0.2331321840397423,-2.595834996897932
E01015545,Swindon 003C,E02003214,Swindon 003,2.1229798436943192,12.25568356122628,1.0,1,1.1827010635617743,-0.566902634222329,-2.9190431516477315,-1.195810059922201,-0.4963019861091122,0.7296013068620104,0.1710510832952496,-2.595834996897932
E01015546,Swindon 003D,E02003214,Swindon 003,2.057962510002712,13.028787226635616,1.0,1,1.1827010635617743,-0.566902634222329,-2.937899806447195,-1.195810059922201,-0.501895655717666,-0.0986050375606613,0.3776332200965585,-2.595834996897932
E01015547,Swindon 008C,E02003219,Swindon 008,5.758930164641452,10.584109746910537,0.0,1,-0.5956040470931775,1.1889750862237116,1.246641570430616,0.7813003889248701,3.770219467076979,0.2637352381242579,0.6827431307723103,0.6955180132100055
E01015548,Swindon 008D,E02003219,Swindon 008,5.758930164641452,13.490793076138138,0.0,1,-0.5956040470931775,1.1889750862237116,1.658656479186903,0.7813003889248701,-0.2624927229219201,0.4811394035352096,-0.3338340459105886,0.6955180132100055
E01015549,Swindon 009A,E02003220,Swindon 009,6.128614385255216,12.474575721187843,1.0,1,-1.576215674312622,1.169465333774321,-0.121632347142357,1.317364459169584,0.4534413661130008,-0.5127082097719975,0.535118157368877,0.2840988869465133
E01015550,Swindon 009B,E02003220,Swindon 009,3.886787245359885,11.16687483498519,1.0,1,-1.576215674312622,1.169465333774321,-0.3765023348825408,1.317364459169584,-0.1943838725914344,-0.7427655276671847,1.1664624893364386,-0.1273202393169789
E01015551,Swindon 009C,E02003220,Swindon 009,6.128614385255216,13.464972022426036,1.0,1,-1.576215674312622,1.169465333774321,0.1587825007125855,1.317364459169584,-0.0932573121141378,0.3473522248207774,-0.1588315706658876,0.6955180132100055
E01015552,Swindon 009D,E02003220,Swindon 009,5.225268064574461,11.231555132195725,1.0,1,-1.576215674312622,1.169465333774321,-0.4369378000111894,1.317364459169584,0.6147683650131184,-1.4000721502248603,1.3162626618229452,-0.1273202393169789
E01015553,Swindon 009E,E02003220,Swindon 009,2.4840729690394228,11.047726275896393,1.0,1,-1.576215674312622,1.169465333774321,0.3590596768361257,1.317364459169584,-0.3892095549515325,-0.5127082097719975,-0.6540786823795609,0.2840988869465133
E01015554,Swindon 009F,E02003220,Swindon 009,2.5073202446249003,11.227210345686006,1.0,1,-1.576215674312622,1.169465333774321,0.474975514823815,1.317364459169584,-0.3999070891736146,1.3507560651790154,-0.9405826830348192,-0.5387393655804712
E01015555,Swindon 005A,E02003216,Swindon 005,2.547646679609186,11.116887920261622,1.0,1,-0.0357954237219017,-0.566902634222329,-0.3996632378493161,-0.6144869937322476,-0.3886821936431547,0.7296013068620104,-0.6716167424102938,-0.9501584918439634
E01015556,Swindon 005B,E02003216,Swindon 005,3.243021946696279,11.31493377037116,1.0,1,-0.0357954237219017,-0.566902634222329,-0.4277990655344665,-0.6144869937322476,-0.3002801703049259,-0.0986050375606613,-0.6018919753445016,0.2840988869465133
E01015557,Swindon 005C,E02003216,Swindon 005,3.2295783480013363,11.146791640825246,1.0,1,-0.0357954237219017,-0.566902634222329,-0.795698554897287,-0.6144869937322476,-0.3127983673224434,0.7296013068620104,0.3106513637009375,0.2840988869465133
E01015558,Swindon 005D,E02003216,Swindon 005,2.204531152518657,11.460527535930606,1.0,1,-0.0357954237219017,-0.566902634222329,-0.4950626907489807,-0.6144869937322476,-0.4582701333285143,2.1180648842764915,-0.4351677868926193,-2.595834996897932
E01015559,Swindon 005E,E02003216,Swindon 005,2.5406566648924924,11.109302230998562,1.0,1,-0.0357954237219017,-0.566902634222329,-0.4184717159121762,-0.6144869937322476,-0.3900789562497508,0.7296013068620104,-0.6250074783500553,-0.5387393655804712
E01015560,Swindon 005F,E02003216,Swindon 005,3.0795677794662235,10.99009232436567,1.0,1,-0.0357954237219017,-0.566902634222329,-1.090333827657683,-0.6144869937322476,-0.345012329019043,0.1084465485450064,1.0427256068436734,0.6955180132100055
E01015561,Swindon 014A,E02003225,Swindon 014,5.53287947727086,11.87706349070528,1.0,1,-1.6604574067668016,1.2934916172026545,0.148953848198189,1.4662302313587852,0.6530631182264431,-0.5127082097719975,-0.2640363264894191,0.2840988869465133
E01015564,Swindon 014B,E02003225,Swindon 014,5.53287947727086,10.519776716064545,1.0,1,-1.6604574067668016,1.2934916172026545,0.229387703745218,1.4662302313587852,4.247544132507858,-1.9742488175767128,-0.4629725509309427,0.6955180132100055
E01015567,Swindon 014C,E02003225,Swindon 014,3.612808017162641,11.409518595258351,1.0,1,-1.6604574067668016,1.2934916172026545,0.0638998631965745,1.4662302313587852,-0.2627548340967496,0.8072456516516366,-0.0536173445120405,-0.1273202393169789
E01015568,Swindon 014D,E02003225,Swindon 014,6.257569881960145,12.081607919643128,1.0,1,-1.6604574067668016,1.2934916172026545,0.0334367808167808,1.4662302313587852,1.3280646474501976,-0.9338300798174244,0.0217610638237975,-0.1273202393169789
E01015569,Swindon 022D,E02003233,Swindon 022,3.2548605385877107,10.410977619512616,1.0,1,-1.4008082313943295,3.7145525865165054,0.0065110022501658,1.4772700894218025,0.0385918939384152,2.437776892233773,-0.7039578618917232,-2.18441587063444
E01015570,Swindon 022E,E02003233,Swindon 022,3.2548605385877107,12.02039145146976,1.0,1,-1.4008082313943295,3.7145525865165054,0.069677065827794,1.4772700894218025,-0.4020962138791256,1.3507560651790154,-0.860244121724401,-2.595834996897932
E01015571,Swindon 022F,E02003233,Swindon 022,2.3332112865358066,11.346238502991929,1.0,1,-1.4008082313943295,3.7145525865165054,-0.1679864417306334,1.4772700894218025,-0.4437335911969425,-0.2303651378097228,-0.2720320115429133,-0.9501584918439634
E01015572,Swindon 016B,E02003227,Swindon 016,2.5253285642869154,11.214011083292794,1.0,1,-1.6604574067668016,-0.566902634222329,-2.48013185475134,0.0879294778746784,-0.3960777074392292,-1.3141982205036158,-0.9374646678448296,-2.18441587063444
E01015573,Swindon 016C,E02003227,Swindon 016,3.634212052771628,11.43150931455586,1.0,1,-1.6604574067668016,-0.566902634222329,-2.937899806447195,0.0879294778746784,-0.3389717155956003,0.2637352381242579,1.466325695522531,-2.595834996897932
E01015575,Swindon 016D,E02003227,Swindon 016,3.460032167383048,11.19153411444626,1.0,1,-1.6604574067668016,-0.566902634222329,-2.45266733265195,0.0879294778746784,-0.1792343644638446,0.5834472460815393,-1.006591719116283,-2.595834996897932
