msoa,lat,lon
E02003383,51.40221262315411,-1.249701440566338
E02000938,51.454453730547804,-0.23265049039618982
E02003937,50.55232557999212,-4.858792016028841
E02000078,51.46617386004019,0.16718125030094427
E02003513,50.83103683029987,-0.1900574442255681
E02006402,51.34900116702866,-0.4996201873081582
E02000489,51.54669685315956,0.1959717673576852
E02006555,50.79452703704711,-0.6745975889265242
E02004765,50.88379108992173,-1.0165470572873503
E02003432,51.48020836241026,-0.6192897877291396
E02006857,50.786243967362395,0.3129800335414013
E02006370,51.237227607067915,-0.3296912896855346
E02007074,50.901988155296046,-1.3968343002111911
E02006801,51.501069861605046,-0.11226619406108553
E02006399,51.37423270047154,-0.4964636952411156
E02006566,50.858576465669444,-0.7733758352936201
E02006416,51.3632958757598,-0.6409086393104684
E02000425,51.57820867515646,-0.06923703087197403
E02003317,51.409084000908706,0.5060832052284899
E02003108,51.494685455646874,-2.4629388967734585
E02006339,51.34568128603304,-0.2780096495269671
E02000650,51.42363098760412,-0.08685624937571981
E02003148,50.37300337942745,-4.13622222133698
E02003073,51.428553946790586,-2.752279665249569
E02001875,52.495173072490935,-1.9101161286203856
E02003086,51.334365429006034,-2.9758137643039597
E02006616,50.95975253457338,-0.1170037685370505
E02000773,51.56909915278345,0.082264262211081
E02002995,51.37883898833151,-2.401299555590207
E02000004,51.560456515508115,0.1772550843541314
E02006582,51.10814444444145,-0.1494317402661741
E02006682,51.34664326182256,-2.249324545550344
E02000247,51.53377101100112,-0.3695711178978703
E02004821,51.165488929185074,-1.4416471392859196
E02006079,51.05415515680855,-2.413391855434106
E02007075,50.8971620385165,-1.394844824360583
E02003058,51.41885450789319,-2.5714419460204203
E02004167,50.906344151958194,-3.4739350851729807
E02004807,51.29320157678034,-0.7689584724687407
E02004192,50.40796285778516,-3.6225775091098305
E02000389,51.48162697480513,-0.2214586746848428
E02000848,51.37084696048935,-0.21801901852366803
E02006333,51.33319703678215,-0.40697004621206156
E02006807,52.41759499850012,-1.8437165507777018
E02000496,51.60274722283067,-0.48132566454493525
E02006323,51.38622770511293,-0.41859026786641734
E02000589,51.49433076173782,-0.18943763451021525
E02006373,51.17887802240078,-0.3649256311498976
E02004154,50.727183432145324,-3.5082166137159496
E02004235,50.48597928642241,-4.141813425775932
E02004245,50.87529220057501,-1.8827066538713844
E02000709,51.39777423196423,-0.21546392834208486
E02000551,51.4395795569327,-0.38344032842685977
E02000276,51.49645020644711,-0.30920817775334
E02006453,51.11912887166467,-0.5516326665454642
E02004362,50.77925177802806,0.2955387342736406
E02000203,51.39700177650008,-0.09908270143410595
E02004706,51.04518083011598,-0.8889612775359347
E02000061,51.570938938863755,-0.1963865777972258
E02003235,51.54633246679854,-1.7710064420841265
E02003140,50.388328930836074,-4.067651238974385
E02004139,50.69838103079665,-3.2371855387783404
E02000021,51.53172852962845,0.1550695287203486
E02007009,51.45743090614884,-0.00959254247278207
E02000246,51.53539279797049,-0.3960824420961024
E02006930,51.48567486454951,0.00945971500131673
E02000608,51.39353697764397,-0.30709025413716545
E02000361,51.54747196433551,-0.0549912753094268
E02005155,51.27033016944902,0.40642965249083235
E02000678,51.43393849924578,0.009551164008133417
E02004708,51.00261561143051,-0.9386220181173449
E02004357,50.8048989868007,0.27315951298543995
E02000765,51.57960155939566,0.07150020503496075
E02000796,51.44942781161072,-0.373307565541454
E02005021,51.29523400567966,1.0576117229602386
E02001915,52.450039658218344,-1.8170167757821445
E02000610,51.3892020448443,-0.29974519784626863
E02004419,50.85901036134224,0.2649836899071866
E02004842,50.89867333936261,-1.0656052125468554
E02000534,51.48118713954485,-0.3361340293816593
E02005103,51.112858589359874,1.1586131310062244
E02000219,51.37216480457863,-0.04505662014543242
E02003505,50.83499055605273,-0.12976552365390173
E02006441,51.215681087568655,-0.7991479312899555
E02000661,51.46232602899469,0.00519525144977495
E02004270,50.916219543069,-2.5577464672303933
E02006330,51.366009243640036,-0.4031063624089691
E02000475,51.58298484705651,0.20821308000029207
E02003582,50.75329611922288,-1.310868569049204
E02000670,51.44609531461884,-0.013538771748533998
E02003903,50.354410966681804,-4.214112648402622
E02006106,51.02259310635231,-3.1379641118458608
E02005083,51.234909921124924,0.49958645352497527
E02003357,51.41181524352188,-0.7338519660234685
E02003512,50.83043674916612,-0.12742287531525007
E02000387,51.485005871534085,-0.2151106784054421
E02003200,50.742010445116506,-1.9234474983910084
E02003029,51.475798887659096,-2.5173639074625442
E02003448,51.42440893699733,-0.853542541058843
E02003205,50.73160544426579,-1.9775417318548365
E02004131,50.79218476320398,-3.1979108136300853
E02000019,51.53564764547302,0.1323422126390019
E02000412,51.593269216271175,-0.10791662115324331
E02000935,51.45486106700853,-0.24909823487840468
E02004274,50.73910600932039,-2.7521216647770963
E02000585,51.5009677717483,-0.20982307387572827
E02004747,50.80010370775639,-1.1513518803459386
E02005016,51.35679223825797,1.0364567884751503
E02000679,51.43414622172364,-0.04658353801605702
E02001941,52.41629596455188,-1.8608560315341482
E02000111,51.55156995358398,-0.30284230164730186
E02000593,51.488955585266964,-0.1907053029619208
W02000341,51.70455464807798,-2.913017860921652
E02004743,50.8117777034747,-1.1459378850258235
E02004386,50.79254635956204,0.05201335084055286
E02004417,50.872451021377934,0.2597638967962646
E02001892,52.47131877202341,-1.8237089912814308
E02000130,51.41790064608952,-0.05056605850023016
E02006998,51.50098340084206,0.06237704573748708
E02006838,51.117261288888926,-0.7986004869629855
E02005086,51.16425310522489,0.55016306776108
E02003926,50.16595687790728,-5.24487067891873
