LSOA21CD,label,boost_pct,dGVA_allocation,dGVA_allocation_pct,total_inbound_delta
E01015503,Swindon 022C,5.0,30.096128861437553,0.23344301028993664,-4.263256414560601e-14
E01015503,Swindon 022C,10.0,60.20583031565236,0.46699129747212575,-1.0302869668521453e-13
E01015503,Swindon 022C,20.0,120.45129905727218,0.9342900535387969,-5.684341886080802e-14
E01015503,Swindon 022C,30.0,180.71009397131138,1.4016921751186726,-3.055333763768431e-13
E01015503,Swindon 022C,40.0,240.95994557725322,1.869024927220041,4.263256414560601e-14
E01015503,Swindon 022C,50.0,301.1817870761384,2.3361404167046804,-2.2737367544323206e-13
